"date","day","temp","time","tank","day_tank","pot","treatment","stand_water","individual","line_length","deltaL","datetime","week","labels_datetime","Temperature","ccLabel"
"10/26/2019","D3",20,"10:30","tank4","D3_H1","HW","heating","yes","White",224,0,"10/26/2019 10:30","week1","tank4_heating_yes_10/26/2019 10:30",16.03536374,"tank4_heating_yes_White"
"10/26/2019","D3",20,"10:30","tank4","D3_H1","HNW","heating","no","White",222,0,"10/26/2019 10:30","week1","tank4_heating_no_10/26/2019 10:30",16.40928607,"tank4_heating_no_White"
"10/26/2019","D3",20,"10:30","tank3","D3_H2","HW","heating","yes","White",228,0,"10/26/2019 10:30","week1","tank3_heating_yes_10/26/2019 10:30",16.32681598,"tank3_heating_yes_White"
"10/26/2019","D3",20,"10:30","tank3","D3_H2","HNW","heating","no","White",231,0,"10/26/2019 10:30","week1","tank3_heating_no_10/26/2019 10:30",16.30074883,"tank3_heating_no_White"
"10/26/2019","D3",20,"10:30","tank2","D3_C2","CW","control","yes","White",223,0,"10/26/2019 10:30","week1","tank2_control_yes_10/26/2019 10:30",16.81996719,"tank2_control_yes_White"
"10/26/2019","D3",20,"10:30","tank2","D3_C2","CNW","control","no","White",225,0,"10/26/2019 10:30","week1","tank2_control_no_10/26/2019 10:30",17.03677724,"tank2_control_no_White"
"10/26/2019","D3",20,"10:30","tank1","D3_C1","CW","control","yes","White",221,0,"10/26/2019 10:30","week1","tank1_control_yes_10/26/2019 10:30",16.83826984,"tank1_control_yes_White"
"10/26/2019","D3",20,"10:30","tank1","D3_C1","CNW","control","no","White",223,0,"10/26/2019 10:30","week1","tank1_control_no_10/26/2019 10:30",16.34348802,"tank1_control_no_White"
"10/27/2019","D4",20,"10:30","tank4","D4_H1","HW","heating","yes","White",227,0,"10/27/2019 10:30","week1","tank4_heating_yes_10/27/2019 10:30",16.05468106,"tank4_heating_yes_White"
"10/27/2019","D4",20,"10:30","tank4","D4_H1","HNW","heating","no","White",221,0,"10/27/2019 10:30","week1","tank4_heating_no_10/27/2019 10:30",16.33247306,"tank4_heating_no_White"
"10/27/2019","D4",20,"10:30","tank3","D4_H2","HW","heating","yes","White",227,0,"10/27/2019 10:30","week1","tank3_heating_yes_10/27/2019 10:30",16.27869651,"tank3_heating_yes_White"
"10/27/2019","D4",20,"10:30","tank3","D4_H2","HNW","heating","no","White",231,0,"10/27/2019 10:30","week1","tank3_heating_no_10/27/2019 10:30",16.21429918,"tank3_heating_no_White"
"10/27/2019","D4",20,"10:30","tank2","D4_C2","CW","control","yes","White",227,0,"10/27/2019 10:30","week1","tank2_control_yes_10/27/2019 10:30",16.78108896,"tank2_control_yes_White"
"10/27/2019","D4",20,"10:30","tank2","D4_C2","CNW","control","no","White",226,0,"10/27/2019 10:30","week1","tank2_control_no_10/27/2019 10:30",17.01749214,"tank2_control_no_White"
"10/27/2019","D4",20,"10:30","tank1","D4_C1","CW","control","yes","White",224,0,"10/27/2019 10:30","week1","tank1_control_yes_10/27/2019 10:30",16.7805712,"tank1_control_yes_White"
"10/27/2019","D4",20,"10:30","tank1","D4_C1","CNW","control","no","White",224,0,"10/27/2019 10:30","week1","tank1_control_no_10/27/2019 10:30",16.25711161,"tank1_control_no_White"
"10/28/2019","D5",20,"10:30","tank4","D5_H1","HW","heating","yes","White",227,0,"10/28/2019 10:30","week1","tank4_heating_yes_10/28/2019 10:30",16.06433971,"tank4_heating_yes_White"
"10/28/2019","D5",20,"10:30","tank4","D5_H1","HNW","heating","no","White",221,0,"10/28/2019 10:30","week1","tank4_heating_no_10/28/2019 10:30",16.27486329,"tank4_heating_no_White"
"10/28/2019","D5",20,"10:30","tank3","D5_H2","HW","heating","yes","White",230,0,"10/28/2019 10:30","week1","tank3_heating_yes_10/28/2019 10:30",16.24982483,"tank3_heating_yes_White"
"10/28/2019","D5",20,"10:30","tank3","D5_H2","HNW","heating","no","White",228,0,"10/28/2019 10:30","week1","tank3_heating_no_10/28/2019 10:30",16.30074883,"tank3_heating_no_White"
"10/28/2019","D5",20,"10:30","tank2","D5_C2","CW","control","yes","White",225,0,"10/28/2019 10:30","week1","tank2_control_yes_10/28/2019 10:30",16.86856498,"tank2_control_yes_White"
"10/28/2019","D5",20,"10:30","tank2","D5_C2","CNW","control","no","White",227,0,"10/28/2019 10:30","week1","tank2_control_no_10/28/2019 10:30",17.08498999,"tank2_control_no_White"
"10/28/2019","D5",20,"10:30","tank1","D5_C1","CW","control","yes","White",224,0,"10/28/2019 10:30","week1","tank1_control_yes_10/28/2019 10:30",16.79018764,"tank1_control_yes_White"
"10/28/2019","D5",20,"10:30","tank1","D5_C1","CNW","control","no","White",225,0,"10/28/2019 10:30","week1","tank1_control_no_10/28/2019 10:30",16.32429326,"tank1_control_no_White"
"10/24/2019","D1",20,"12:30","tank4","D1_H1","HW","heating","yes","Red",224,-1,"10/24/2019 12:30","week1","tank4_heating_yes_10/24/2019 12:30",15.97741181,"tank4_heating_yes_Red"
"10/24/2019","D1",20,"12:30","tank4","D1_H1","HNW","heating","no","Red",227,2,"10/24/2019 12:30","week1","tank4_heating_no_10/24/2019 12:30",15.96761123,"tank4_heating_no_Red"
"10/24/2019","D1",20,"12:30","tank3","D1_H2","HW","heating","yes","Red",225,1,"10/24/2019 12:30","week1","tank3_heating_yes_10/24/2019 12:30",16.25944872,"tank3_heating_yes_Red"
"10/24/2019","D1",20,"12:30","tank3","D1_H2","HNW","heating","no","Red",227,-2,"10/24/2019 12:30","week1","tank3_heating_no_10/24/2019 12:30",16.32956538,"tank3_heating_no_Red"
"10/24/2019","D1",20,"12:30","tank2","D1_C2","CW","control","yes","Red",224,0,"10/24/2019 12:30","week1","tank2_control_yes_10/24/2019 12:30",16.69361294,"tank2_control_yes_Red"
"10/24/2019","D1",20,"12:30","tank2","D1_C2","CNW","control","no","Red",222,-4,"10/24/2019 12:30","week1","tank2_control_no_10/24/2019 12:30",16.85356876,"tank2_control_no_Red"
"10/24/2019","D1",20,"12:30","tank1","D1_C1","CW","control","yes","Red",230,-1,"10/24/2019 12:30","week1","tank1_control_yes_10/24/2019 12:30",17.09791371,"tank1_control_yes_Red"
"10/24/2019","D1",20,"12:30","tank1","D1_C1","CNW","control","no","Red",224,0,"10/24/2019 12:30","week1","tank1_control_no_10/24/2019 12:30",16.3530854,"tank1_control_no_Red"
"10/25/2019","D2",20,"12:30","tank4","D2_H1","HW","heating","yes","Red",227,0,"10/25/2019 12:30","week1","tank4_heating_yes_10/25/2019 12:30",15.86150793,"tank4_heating_yes_Red"
"10/25/2019","D2",20,"12:30","tank4","D2_H1","HNW","heating","no","Red",226,-1,"10/25/2019 12:30","week1","tank4_heating_no_10/25/2019 12:30",15.87159495,"tank4_heating_no_Red"
"10/25/2019","D2",20,"12:30","tank3","D2_H2","HW","heating","yes","Red",225,1,"10/25/2019 12:30","week1","tank3_heating_yes_10/25/2019 12:30",16.05734694,"tank3_heating_yes_Red"
"10/25/2019","D2",20,"12:30","tank3","D2_H2","HNW","heating","no","Red",228,-4,"10/25/2019 12:30","week1","tank3_heating_no_10/25/2019 12:30",15.7532344,"tank3_heating_no_Red"
"10/25/2019","D2",20,"12:30","tank2","D2_C2","CW","control","yes","Red",229,1,"10/25/2019 12:30","week1","tank2_control_yes_10/25/2019 12:30",16.76164984,"tank2_control_yes_Red"
"10/25/2019","D2",20,"12:30","tank2","D2_C2","CNW","control","no","Red",224,-4,"10/25/2019 12:30","week1","tank2_control_no_10/25/2019 12:30",16.88249642,"tank2_control_no_Red"
"10/25/2019","D2",20,"12:30","tank1","D2_C1","CW","control","yes","Red",229,0,"10/25/2019 12:30","week1","tank1_control_yes_10/25/2019 12:30",16.84788628,"tank1_control_yes_Red"
"10/25/2019","D2",20,"12:30","tank1","D2_C1","CNW","control","no","Red",226,0,"10/25/2019 12:30","week1","tank1_control_no_10/25/2019 12:30",16.2187221,"tank1_control_no_Red"
"10/26/2019","D3",20,"12:30","tank4","D3_H1","HW","heating","yes","Red",226,0,"10/26/2019 12:30","week1","tank4_heating_yes_10/26/2019 12:30",15.99672912,"tank4_heating_yes_Red"
"10/26/2019","D3",20,"12:30","tank4","D3_H1","HNW","heating","no","Red",226,-1,"10/26/2019 12:30","week1","tank4_heating_no_10/26/2019 12:30",16.33247306,"tank4_heating_no_Red"
"10/26/2019","D3",20,"12:30","tank3","D3_H2","HW","heating","yes","Red",225,-1,"10/26/2019 12:30","week1","tank3_heating_yes_10/26/2019 12:30",16.18245757,"tank3_heating_yes_Red"
"10/26/2019","D3",20,"12:30","tank3","D3_H2","HNW","heating","no","Red",229,1,"10/26/2019 12:30","week1","tank3_heating_no_10/26/2019 12:30",15.93573921,"tank3_heating_no_Red"
"10/26/2019","D3",20,"12:30","tank2","D3_C2","CW","control","yes","Red",226,-2,"10/26/2019 12:30","week1","tank2_control_yes_10/26/2019 12:30",16.74221073,"tank2_control_yes_Red"
"10/26/2019","D3",20,"12:30","tank2","D3_C2","CNW","control","no","Red",224,-2,"10/26/2019 12:30","week1","tank2_control_no_10/26/2019 12:30",17.27784102,"tank2_control_no_Red"
"10/26/2019","D3",20,"12:30","tank1","D3_C1","CW","control","yes","Red",231,-1,"10/26/2019 12:30","week1","tank1_control_yes_10/26/2019 12:30",16.7805712,"tank1_control_yes_Red"
"10/26/2019","D3",20,"12:30","tank1","D3_C1","CNW","control","no","Red",222,-2,"10/26/2019 12:30","week1","tank1_control_no_10/26/2019 12:30",16.28590375,"tank1_control_no_Red"
"10/27/2019","D4",20,"12:30","tank4","D4_H1","HW","heating","yes","Red",226,1,"10/27/2019 12:30","week1","tank4_heating_yes_10/27/2019 12:30",16.05468106,"tank4_heating_yes_Red"
"10/27/2019","D4",20,"12:30","tank4","D4_H1","HNW","heating","no","Red",226,-2,"10/27/2019 12:30","week1","tank4_heating_no_10/27/2019 12:30",16.40928607,"tank4_heating_no_Red"
"10/27/2019","D4",20,"12:30","tank3","D4_H2","HW","heating","yes","Red",222,0,"10/27/2019 12:30","week1","tank3_heating_yes_10/27/2019 12:30",16.31719209,"tank3_heating_yes_Red"
"10/27/2019","D4",20,"12:30","tank3","D4_H2","HNW","heating","no","Red",229,-2,"10/27/2019 12:30","week1","tank3_heating_no_10/27/2019 12:30",16.31995986,"tank3_heating_no_Red"
"10/27/2019","D4",20,"12:30","tank2","D4_C2","CW","control","yes","Red",225,-2,"10/27/2019 12:30","week1","tank2_control_yes_10/27/2019 12:30",16.85884543,"tank2_control_yes_Red"
"10/27/2019","D4",20,"12:30","tank2","D4_C2","CNW","control","no","Red",225,-1,"10/27/2019 12:30","week1","tank2_control_no_10/27/2019 12:30",16.97892193,"tank2_control_no_Red"
"10/27/2019","D4",20,"12:30","tank1","D4_C1","CW","control","yes","Red",229,0,"10/27/2019 12:30","week1","tank1_control_yes_10/27/2019 12:30",16.79980408,"tank1_control_yes_Red"
"10/27/2019","D4",20,"12:30","tank1","D4_C1","CNW","control","no","Red",224,-1,"10/27/2019 12:30","week1","tank1_control_no_10/27/2019 12:30",16.31469588,"tank1_control_no_Red"
"10/28/2019","D5",20,"12:30","tank4","D5_H1","HW","heating","yes","Red",226,1,"10/28/2019 12:30","week1","tank4_heating_yes_10/28/2019 12:30",15.96775315,"tank4_heating_yes_Red"
"10/28/2019","D5",20,"12:30","tank4","D5_H1","HNW","heating","no","Red",227,0,"10/28/2019 12:30","week1","tank4_heating_no_10/28/2019 12:30",16.34207468,"tank4_heating_no_Red"
"10/28/2019","D5",20,"12:30","tank3","D5_H2","HW","heating","yes","Red",225,1,"10/28/2019 12:30","week1","tank3_heating_yes_10/28/2019 12:30",16.30756819,"tank3_heating_yes_Red"
"10/28/2019","D5",20,"12:30","tank3","D5_H2","HNW","heating","no","Red",228,-2,"10/28/2019 12:30","week1","tank3_heating_no_10/28/2019 12:30",16.2815378,"tank3_heating_no_Red"
"10/28/2019","D5",20,"12:30","tank2","D5_C2","CW","control","yes","Red",226,-1,"10/28/2019 12:30","week1","tank2_control_yes_10/28/2019 12:30",16.86856498,"tank2_control_yes_Red"
"10/28/2019","D5",20,"12:30","tank2","D5_C2","CNW","control","no","Red",224,-1,"10/28/2019 12:30","week1","tank2_control_no_10/28/2019 12:30",17.1235602,"tank2_control_no_Red"
"10/28/2019","D5",20,"12:30","tank1","D5_C1","CW","control","yes","Red",228,1,"10/28/2019 12:30","week1","tank1_control_yes_10/28/2019 12:30",16.84788628,"tank1_control_yes_Red"
"10/28/2019","D5",20,"12:30","tank1","D5_C1","CNW","control","no","Red",223,-1,"10/28/2019 12:30","week1","tank1_control_no_10/28/2019 12:30",16.26670899,"tank1_control_no_Red"
"10/24/2019","D1",20,"12:30","tank4","D1_H1","HW","heating","yes","Yellow",225,2,"10/24/2019 12:30","week1","tank4_heating_yes_10/24/2019 12:30",15.97741181,"tank4_heating_yes_Yellow"
"10/24/2019","D1",20,"12:30","tank4","D1_H1","HNW","heating","no","Yellow",227,-1,"10/24/2019 12:30","week1","tank4_heating_no_10/24/2019 12:30",15.96761123,"tank4_heating_no_Yellow"
"10/24/2019","D1",20,"12:30","tank3","D1_H2","HW","heating","yes","Yellow",222,-1,"10/24/2019 12:30","week1","tank3_heating_yes_10/24/2019 12:30",16.25944872,"tank3_heating_yes_Yellow"
"10/24/2019","D1",20,"12:30","tank3","D1_H2","HNW","heating","no","Yellow",223,-3,"10/24/2019 12:30","week1","tank3_heating_no_10/24/2019 12:30",16.32956538,"tank3_heating_no_Yellow"
"10/24/2019","D1",20,"12:30","tank2","D1_C2","CW","control","yes","Yellow",226,-3,"10/24/2019 12:30","week1","tank2_control_yes_10/24/2019 12:30",16.69361294,"tank2_control_yes_Yellow"
"10/24/2019","D1",20,"12:30","tank2","D1_C2","CNW","control","no","Yellow",220,-4,"10/24/2019 12:30","week1","tank2_control_no_10/24/2019 12:30",16.85356876,"tank2_control_no_Yellow"
"10/24/2019","D1",20,"12:30","tank1","D1_C1","CW","control","yes","Yellow",227,0,"10/24/2019 12:30","week1","tank1_control_yes_10/24/2019 12:30",17.09791371,"tank1_control_yes_Yellow"
"10/24/2019","D1",20,"12:30","tank1","D1_C1","CNW","control","no","Yellow",227,-3,"10/24/2019 12:30","week1","tank1_control_no_10/24/2019 12:30",16.3530854,"tank1_control_no_Yellow"
"10/25/2019","D2",20,"12:30","tank4","D2_H1","HW","heating","yes","Yellow",226,1,"10/25/2019 12:30","week1","tank4_heating_yes_10/25/2019 12:30",15.86150793,"tank4_heating_yes_Yellow"
"10/25/2019","D2",20,"12:30","tank4","D2_H1","HNW","heating","no","Yellow",227,0,"10/25/2019 12:30","week1","tank4_heating_no_10/25/2019 12:30",15.87159495,"tank4_heating_no_Yellow"
"10/25/2019","D2",20,"12:30","tank3","D2_H2","HW","heating","yes","Yellow",223,-1,"10/25/2019 12:30","week1","tank3_heating_yes_10/25/2019 12:30",16.05734694,"tank3_heating_yes_Yellow"
"10/25/2019","D2",20,"12:30","tank3","D2_H2","HNW","heating","no","Yellow",222,-1,"10/25/2019 12:30","week1","tank3_heating_no_10/25/2019 12:30",15.7532344,"tank3_heating_no_Yellow"
"10/25/2019","D2",20,"12:30","tank2","D2_C2","CW","control","yes","Yellow",229,-3,"10/25/2019 12:30","week1","tank2_control_yes_10/25/2019 12:30",16.76164984,"tank2_control_yes_Yellow"
"10/25/2019","D2",20,"12:30","tank2","D2_C2","CNW","control","no","Yellow",219,0,"10/25/2019 12:30","week1","tank2_control_no_10/25/2019 12:30",16.88249642,"tank2_control_no_Yellow"
"10/25/2019","D2",20,"12:30","tank1","D2_C1","CW","control","yes","Yellow",225,-2,"10/25/2019 12:30","week1","tank1_control_yes_10/25/2019 12:30",16.84788628,"tank1_control_yes_Yellow"
"10/25/2019","D2",20,"12:30","tank1","D2_C1","CNW","control","no","Yellow",226,-3,"10/25/2019 12:30","week1","tank1_control_no_10/25/2019 12:30",16.2187221,"tank1_control_no_Yellow"
"10/26/2019","D3",20,"12:30","tank4","D3_H1","HW","heating","yes","Yellow",227,0,"10/26/2019 12:30","week1","tank4_heating_yes_10/26/2019 12:30",15.99672912,"tank4_heating_yes_Yellow"
"10/26/2019","D3",20,"12:30","tank4","D3_H1","HNW","heating","no","Yellow",228,-5,"10/26/2019 12:30","week1","tank4_heating_no_10/26/2019 12:30",16.33247306,"tank4_heating_no_Yellow"
"10/26/2019","D3",20,"12:30","tank3","D3_H2","HW","heating","yes","Yellow",226,3,"10/26/2019 12:30","week1","tank3_heating_yes_10/26/2019 12:30",16.18245757,"tank3_heating_yes_Yellow"
"10/26/2019","D3",20,"12:30","tank3","D3_H2","HNW","heating","no","Yellow",223,0,"10/26/2019 12:30","week1","tank3_heating_no_10/26/2019 12:30",15.93573921,"tank3_heating_no_Yellow"
"10/26/2019","D3",20,"12:30","tank2","D3_C2","CW","control","yes","Yellow",228,-2,"10/26/2019 12:30","week1","tank2_control_yes_10/26/2019 12:30",16.74221073,"tank2_control_yes_Yellow"
"10/26/2019","D3",20,"12:30","tank2","D3_C2","CNW","control","no","Yellow",220,-1,"10/26/2019 12:30","week1","tank2_control_no_10/26/2019 12:30",17.27784102,"tank2_control_no_Yellow"
"10/26/2019","D3",20,"12:30","tank1","D3_C1","CW","control","yes","Yellow",226,0,"10/26/2019 12:30","week1","tank1_control_yes_10/26/2019 12:30",16.7805712,"tank1_control_yes_Yellow"
"10/26/2019","D3",20,"12:30","tank1","D3_C1","CNW","control","no","Yellow",222,-1,"10/26/2019 12:30","week1","tank1_control_no_10/26/2019 12:30",16.28590375,"tank1_control_no_Yellow"
"10/27/2019","D4",20,"12:30","tank4","D4_H1","HW","heating","yes","Yellow",227,1,"10/27/2019 12:30","week1","tank4_heating_yes_10/27/2019 12:30",16.05468106,"tank4_heating_yes_Yellow"
"10/27/2019","D4",20,"12:30","tank4","D4_H1","HNW","heating","no","Yellow",228,-2,"10/27/2019 12:30","week1","tank4_heating_no_10/27/2019 12:30",16.40928607,"tank4_heating_no_Yellow"
"10/27/2019","D4",20,"12:30","tank3","D4_H2","HW","heating","yes","Yellow",225,0,"10/27/2019 12:30","week1","tank3_heating_yes_10/27/2019 12:30",16.31719209,"tank3_heating_yes_Yellow"
"10/27/2019","D4",20,"12:30","tank3","D4_H2","HNW","heating","no","Yellow",225,-1,"10/27/2019 12:30","week1","tank3_heating_no_10/27/2019 12:30",16.31995986,"tank3_heating_no_Yellow"
"10/27/2019","D4",20,"12:30","tank2","D4_C2","CW","control","yes","Yellow",228,-1,"10/27/2019 12:30","week1","tank2_control_yes_10/27/2019 12:30",16.85884543,"tank2_control_yes_Yellow"
"10/27/2019","D4",20,"12:30","tank2","D4_C2","CNW","control","no","Yellow",221,-1,"10/27/2019 12:30","week1","tank2_control_no_10/27/2019 12:30",16.97892193,"tank2_control_no_Yellow"
"10/27/2019","D4",20,"12:30","tank1","D4_C1","CW","control","yes","Yellow",228,0,"10/27/2019 12:30","week1","tank1_control_yes_10/27/2019 12:30",16.79980408,"tank1_control_yes_Yellow"
"10/27/2019","D4",20,"12:30","tank1","D4_C1","CNW","control","no","Yellow",223,0,"10/27/2019 12:30","week1","tank1_control_no_10/27/2019 12:30",16.31469588,"tank1_control_no_Yellow"
"10/28/2019","D5",20,"12:30","tank4","D5_H1","HW","heating","yes","Yellow",226,2,"10/28/2019 12:30","week1","tank4_heating_yes_10/28/2019 12:30",15.96775315,"tank4_heating_yes_Yellow"
"10/28/2019","D5",20,"12:30","tank4","D5_H1","HNW","heating","no","Yellow",231,0,"10/28/2019 12:30","week1","tank4_heating_no_10/28/2019 12:30",16.34207468,"tank4_heating_no_Yellow"
"10/28/2019","D5",20,"12:30","tank3","D5_H2","HW","heating","yes","Yellow",226,1,"10/28/2019 12:30","week1","tank3_heating_yes_10/28/2019 12:30",16.30756819,"tank3_heating_yes_Yellow"
"10/28/2019","D5",20,"12:30","tank3","D5_H2","HNW","heating","no","Yellow",224,0,"10/28/2019 12:30","week1","tank3_heating_no_10/28/2019 12:30",16.2815378,"tank3_heating_no_Yellow"
"10/28/2019","D5",20,"12:30","tank2","D5_C2","CW","control","yes","Yellow",226,-2,"10/28/2019 12:30","week1","tank2_control_yes_10/28/2019 12:30",16.86856498,"tank2_control_yes_Yellow"
"10/28/2019","D5",20,"12:30","tank2","D5_C2","CNW","control","no","Yellow",221,-1,"10/28/2019 12:30","week1","tank2_control_no_10/28/2019 12:30",17.1235602,"tank2_control_no_Yellow"
"10/28/2019","D5",20,"12:30","tank1","D5_C1","CW","control","yes","Yellow",227,1,"10/28/2019 12:30","week1","tank1_control_yes_10/28/2019 12:30",16.84788628,"tank1_control_yes_Yellow"
"10/28/2019","D5",20,"12:30","tank1","D5_C1","CNW","control","no","Yellow",224,1,"10/28/2019 12:30","week1","tank1_control_no_10/28/2019 12:30",16.26670899,"tank1_control_no_Yellow"
"10/24/2019","D1",20,"12:30","tank4","D1_H1","HW","heating","yes","Black",224,2,"10/24/2019 12:30","week1","tank4_heating_yes_10/24/2019 12:30",15.97741181,"tank4_heating_yes_Black"
"10/24/2019","D1",20,"12:30","tank4","D1_H1","HNW","heating","no","Black",224,-2,"10/24/2019 12:30","week1","tank4_heating_no_10/24/2019 12:30",15.96761123,"tank4_heating_no_Black"
"10/24/2019","D1",20,"12:30","tank3","D1_H2","HW","heating","yes","Black",223,0,"10/24/2019 12:30","week1","tank3_heating_yes_10/24/2019 12:30",16.25944872,"tank3_heating_yes_Black"
"10/24/2019","D1",20,"12:30","tank3","D1_H2","HNW","heating","no","Black",218,-8,"10/24/2019 12:30","week1","tank3_heating_no_10/24/2019 12:30",16.32956538,"tank3_heating_no_Black"
"10/24/2019","D1",20,"12:30","tank2","D1_C2","CW","control","yes","Black",223,-2,"10/24/2019 12:30","week1","tank2_control_yes_10/24/2019 12:30",16.69361294,"tank2_control_yes_Black"
"10/24/2019","D1",20,"12:30","tank2","D1_C2","CNW","control","no","Black",220,-4,"10/24/2019 12:30","week1","tank2_control_no_10/24/2019 12:30",16.85356876,"tank2_control_no_Black"
"10/24/2019","D1",20,"12:30","tank1","D1_C1","CW","control","yes","Black",229,-1,"10/24/2019 12:30","week1","tank1_control_yes_10/24/2019 12:30",17.09791371,"tank1_control_yes_Black"
"10/24/2019","D1",20,"12:30","tank1","D1_C1","CNW","control","no","Black",224,0,"10/24/2019 12:30","week1","tank1_control_no_10/24/2019 12:30",16.3530854,"tank1_control_no_Black"
"10/25/2019","D2",20,"12:30","tank4","D2_H1","HW","heating","yes","Black",225,0,"10/25/2019 12:30","week1","tank4_heating_yes_10/25/2019 12:30",15.86150793,"tank4_heating_yes_Black"
